session_id,app_start_time,game_count,game_id,level_of_difficulty_type_id,level_of_difficulty_type,low_range,high_range,range_size,winning_number,game_start_time,total_guesses,total_hints,total_guess_errors,guess_id,hint_type_id,hint_type,hint,hint_number,guess_entry_time,avg_guess_time,positive_feedback_percent,guess,feedback,guess_error,guess_error_type_id,guess_error_type,outcome_id,outcome_type_id,outcome_type,score,feedback_type,improvement_area_id,recommendation_type,game_end_time,guess_time_ratio,total_duration,won,win_game_percent,play_again
27,2022-01-13 18:40:50,2,37.0,2.0,medium,1,100,100,96.0,2022-01-13 18:40:56,2.0,1.0,0,133.0,2.0,multiple,Nice try!  Hint: 192 is a multiple.,1.0,2022-01-13 18:41:01,0.0,,3,,0.0,,,34.0,1.0,win,80.0,,,,2022-01-13 18:41:06,1.0,10.0,1,1.0,1.0
27,2022-01-13 18:40:50,2,37.0,2.0,medium,1,100,100,96.0,2022-01-13 18:40:56,2.0,1.0,0,134.0,,,,,2022-01-13 18:41:06,0.0,,96,,0.0,,,34.0,1.0,win,80.0,,,,2022-01-13 18:41:06,1.0,10.0,1,1.0,1.0
27,2022-01-13 18:40:50,2,38.0,2.0,medium,1,100,100,23.0,2022-01-13 18:41:13,2.0,1.0,0,135.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 5.,1.0,2022-01-13 18:41:19,0.0,,47,,0.0,,,35.0,1.0,win,80.0,recommendation,,level of difficulty,2022-01-13 18:41:24,1.2,11.0,1,1.0,0.0
27,2022-01-13 18:40:50,2,38.0,2.0,medium,1,100,100,23.0,2022-01-13 18:41:13,2.0,1.0,0,136.0,,,,,2022-01-13 18:41:24,0.0,,23,,0.0,,,35.0,1.0,win,80.0,recommendation,,level of difficulty,2022-01-13 18:41:24,1.2,11.0,1,1.0,0.0
28,2022-01-13 18:59:43,2,39.0,3.0,hard,1,1000,1000,467.0,2022-01-13 18:59:49,2.0,1.0,0,137.0,2.0,multiple,Nice try!  Hint: 467 is a multiple.,1.0,2022-01-13 18:59:53,0.0,,50,,0.0,,,36.0,1.0,win,75.0,,,,2022-01-13 19:00:08,3.75,19.0,1,1.0,1.0
28,2022-01-13 18:59:43,2,39.0,3.0,hard,1,1000,1000,467.0,2022-01-13 18:59:49,2.0,1.0,0,138.0,,,,,2022-01-13 19:00:08,0.0,,467,,0.0,,,36.0,1.0,win,75.0,,,,2022-01-13 19:00:08,3.75,19.0,1,1.0,1.0
28,2022-01-13 18:59:43,2,40.0,2.0,medium,1,100,100,79.0,2022-01-13 19:00:14,3.0,2.0,0,139.0,4.0,even_odd,Nice try!  Hint: None of its digits are even numbers.,1.0,2022-01-13 19:00:19,0.0,,50,,0.0,,,37.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 19:00:51,4.0,37.0,1,1.0,0.0
28,2022-01-13 18:59:43,2,40.0,2.0,medium,1,100,100,79.0,2022-01-13 19:00:14,3.0,2.0,0,140.0,2.0,multiple,Nice try!  Hint: 158 is a multiple.,2.0,2022-01-13 19:00:31,0.0,1.0,75,good,0.0,,,37.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 19:00:51,4.0,37.0,1,1.0,0.0
28,2022-01-13 18:59:43,2,40.0,2.0,medium,1,100,100,79.0,2022-01-13 19:00:14,3.0,2.0,0,141.0,,,,,2022-01-13 19:00:51,0.0,1.0,79,,0.0,,,37.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 19:00:51,4.0,37.0,1,1.0,0.0
29,2022-01-13 19:14:58,2,41.0,2.0,medium,1,100,100,45.0,2022-01-13 19:15:06,5.0,3.0,1,142.0,4.0,even_odd,Nice try!  Hint: It is an odd number.,1.0,2022-01-13 19:15:12,0.0,,50,,0.0,,,38.0,1.0,win,20.0,,,,2022-01-13 19:15:48,5.25,42.0,1,1.0,1.0
29,2022-01-13 19:14:58,2,41.0,2.0,medium,1,100,100,45.0,2022-01-13 19:15:06,5.0,3.0,1,143.0,,,,,2022-01-13 19:15:17,0.0,,101,,1.0,5.0,out_of_range,38.0,1.0,win,20.0,,,,2022-01-13 19:15:48,5.25,42.0,1,1.0,1.0
29,2022-01-13 19:14:58,2,41.0,2.0,medium,1,100,100,45.0,2022-01-13 19:15:06,5.0,3.0,1,144.0,1.0,factor,Nice try!  Hint: It is divisible by 15.,2.0,2022-01-13 19:15:21,0.0,1.0,1,good,0.0,,,38.0,1.0,win,20.0,,,,2022-01-13 19:15:48,5.25,42.0,1,1.0,1.0
29,2022-01-13 19:14:58,2,41.0,2.0,medium,1,100,100,45.0,2022-01-13 19:15:06,5.0,3.0,1,145.0,6.0,perfect_cube,Nice try!  Hint: None of its digits are perfect cubes.,3.0,2022-01-13 19:15:27,0.0,1.0,30,good,0.0,,,38.0,1.0,win,20.0,,,,2022-01-13 19:15:48,5.25,42.0,1,1.0,1.0
29,2022-01-13 19:14:58,2,41.0,2.0,medium,1,100,100,45.0,2022-01-13 19:15:06,5.0,3.0,1,146.0,,,,,2022-01-13 19:15:48,0.0,1.0,45,,0.0,,,38.0,1.0,win,20.0,,,,2022-01-13 19:15:48,5.25,42.0,1,1.0,1.0
29,2022-01-13 19:14:58,2,43.0,4.0,custom,3,7,5,3.0,2022-01-13 19:16:02,2.0,1.0,0,147.0,2.0,multiple,Nice try!  Hint: 6 is a multiple.,1.0,2022-01-13 19:16:06,0.0,1.0,5,,0.0,,,39.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 19:16:17,2.75,15.000000000000002,1,1.0,0.0
29,2022-01-13 19:14:58,2,43.0,4.0,custom,3,7,5,3.0,2022-01-13 19:16:02,2.0,1.0,0,148.0,,,,,2022-01-13 19:16:17,0.0,1.0,3,,0.0,,,39.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 19:16:17,2.75,15.000000000000002,1,1.0,0.0
30,2022-01-13 19:22:29,2,44.0,1.0,easy,1,10,10,7.0,2022-01-13 19:22:39,2.0,1.0,0,149.0,2.0,multiple,Nice try!  Hint: 7 is a multiple.,1.0,2022-01-13 19:22:43,0.0,,1,,0.0,,,40.0,1.0,win,90.0,,,,2022-01-13 19:22:49,1.5,10.0,1,1.0,1.0
30,2022-01-13 19:22:29,2,44.0,1.0,easy,1,10,10,7.0,2022-01-13 19:22:39,2.0,1.0,0,150.0,,,,,2022-01-13 19:22:49,0.0,,7,,0.0,,,40.0,1.0,win,90.0,,,,2022-01-13 19:22:49,1.5,10.0,1,1.0,1.0
30,2022-01-13 19:22:29,2,46.0,4.0,custom,-5,0,6,-2.0,2022-01-13 19:23:06,2.0,1.0,0,151.0,4.0,even_odd,Nice try!  Hint: It is an even number.,1.0,2022-01-13 19:23:14,0.0,,-1,,0.0,,,41.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 19:23:20,1.33333,14.0,1,1.0,0.0
30,2022-01-13 19:22:29,2,46.0,4.0,custom,-5,0,6,-2.0,2022-01-13 19:23:06,2.0,1.0,0,152.0,,,,,2022-01-13 19:23:20,0.0,,-2,,0.0,,,41.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 19:23:20,1.33333,14.0,1,1.0,0.0
31,2022-01-13 19:43:03,1,47.0,2.0,medium,1,100,100,48.0,2022-01-13 19:43:08,4.0,3.0,0,153.0,1.0,factor,Nice try!  Hint: All of its digits are factors.,1.0,2022-01-13 19:43:12,0.0,,8,,0.0,,,42.0,1.0,win,40.0,,,,2022-01-13 19:45:41,27.0,153.0,1,1.0,0.0
31,2022-01-13 19:43:03,1,47.0,2.0,medium,1,100,100,48.0,2022-01-13 19:43:08,4.0,3.0,0,154.0,2.0,multiple,Nice try!  Hint: 144 is a multiple.,2.0,2022-01-13 19:43:18,0.0,1.0,11,good,0.0,,,42.0,1.0,win,40.0,,,,2022-01-13 19:45:41,27.0,153.0,1,1.0,0.0
31,2022-01-13 19:43:03,1,47.0,2.0,medium,1,100,100,48.0,2022-01-13 19:43:08,4.0,3.0,0,155.0,6.0,perfect_cube,Nice try!  Hint: 1 of its digits is a perfect cube.,3.0,2022-01-13 19:45:06,0.0,1.0,18,good,0.0,,,42.0,1.0,win,40.0,,,,2022-01-13 19:45:41,27.0,153.0,1,1.0,0.0
31,2022-01-13 19:43:03,1,47.0,2.0,medium,1,100,100,48.0,2022-01-13 19:43:08,4.0,3.0,0,156.0,,,,,2022-01-13 19:45:41,0.0,1.0,48,,0.0,,,42.0,1.0,win,40.0,,,,2022-01-13 19:45:41,27.0,153.0,1,1.0,0.0
32,2022-01-13 19:49:41,3,48.0,2.0,medium,1,100,100,43.0,2022-01-13 19:49:47,3.0,2.0,0,157.0,4.0,even_odd,Nice try!  Hint: It is an odd number.,1.0,2022-01-13 19:49:51,0.0,,30,,0.0,,,43.0,1.0,win,60.0,,,,2022-01-13 19:50:18,3.75,31.000000000000004,1,1.0,1.0
32,2022-01-13 19:49:41,3,48.0,2.0,medium,1,100,100,43.0,2022-01-13 19:49:47,3.0,2.0,0,158.0,2.0,multiple,Nice try!  Hint: 215 is a multiple.,2.0,2022-01-13 19:50:06,0.0,1.0,45,good,0.0,,,43.0,1.0,win,60.0,,,,2022-01-13 19:50:18,3.75,31.000000000000004,1,1.0,1.0
32,2022-01-13 19:49:41,3,48.0,2.0,medium,1,100,100,43.0,2022-01-13 19:49:47,3.0,2.0,0,159.0,,,,,2022-01-13 19:50:18,0.0,1.0,43,,0.0,,,43.0,1.0,win,60.0,,,,2022-01-13 19:50:18,3.75,31.000000000000004,1,1.0,1.0
32,2022-01-13 19:49:41,3,50.0,2.0,medium,1,100,100,41.0,2022-01-13 19:51:47,3.0,2.0,0,164.0,3.0,prime,Nice try!  Hint: It is a prime number.,1.0,2022-01-13 19:52:04,0.0,0.3333333333333333,49,,0.0,,,45.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 19:52:16,2.83333,29.000000000000004,1,0.6666666666666666,0.0
32,2022-01-13 19:49:41,3,50.0,2.0,medium,1,100,100,41.0,2022-01-13 19:51:47,3.0,2.0,0,165.0,2.0,multiple,Nice try!  Hint: 205 is a multiple.,2.0,2022-01-13 19:52:10,0.0,0.5,23,good,0.0,,,45.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 19:52:16,2.83333,29.000000000000004,1,0.6666666666666666,0.0
32,2022-01-13 19:49:41,3,50.0,2.0,medium,1,100,100,41.0,2022-01-13 19:51:47,3.0,2.0,0,166.0,,,,,2022-01-13 19:52:16,0.0,0.5,41,,0.0,,,45.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 19:52:16,2.83333,29.000000000000004,1,0.6666666666666666,0.0
34,2022-01-13 19:57:18,1,52.0,2.0,medium,1,100,100,69.0,2022-01-13 19:57:22,2.0,1.0,0,171.0,2.0,multiple,Nice try!  Hint: 138 is a multiple.,1.0,2022-01-13 19:57:26,0.0,,23,,0.0,,,47.0,1.0,win,80.0,,,,2022-01-13 19:57:47,5.25,25.0,1,1.0,0.0
34,2022-01-13 19:57:18,1,52.0,2.0,medium,1,100,100,69.0,2022-01-13 19:57:22,2.0,1.0,0,172.0,,,,,2022-01-13 19:57:47,0.0,,69,,0.0,,,47.0,1.0,win,80.0,,,,2022-01-13 19:57:47,5.25,25.0,1,1.0,0.0
36,2022-01-13 20:03:06,2,54.0,1.0,easy,1,10,10,9.0,2022-01-13 20:03:14,2.0,0.0,1,176.0,,,,,2022-01-13 20:03:20,0.0,,0,,1.0,5.0,out_of_range,49.0,1.0,win,90.0,,,,2022-01-13 20:03:24,1.5,10.0,1,1.0,1.0
36,2022-01-13 20:03:06,2,54.0,1.0,easy,1,10,10,9.0,2022-01-13 20:03:14,2.0,0.0,1,177.0,,,,,2022-01-13 20:03:24,0.0,,9,,0.0,,,49.0,1.0,win,90.0,,,,2022-01-13 20:03:24,1.5,10.0,1,1.0,1.0
36,2022-01-13 20:03:06,2,55.0,1.0,easy,1,10,10,8.0,2022-01-13 20:03:27,2.0,1.0,0,178.0,6.0,perfect_cube,Nice try!  Hint: It is a perfect cube.,1.0,2022-01-13 20:03:31,0.0,,10,,0.0,,,50.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 20:03:41,2.5,14.0,1,1.0,0.0
36,2022-01-13 20:03:06,2,55.0,1.0,easy,1,10,10,8.0,2022-01-13 20:03:27,2.0,1.0,0,179.0,,,,,2022-01-13 20:03:41,0.0,,8,,0.0,,,50.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 20:03:41,2.5,14.0,1,1.0,0.0
37,2022-01-13 20:06:53,1,56.0,1.0,easy,1,10,10,8.0,2022-01-13 20:06:58,2.0,1.0,0,180.0,2.0,multiple,Nice try!  Hint: 32 is a multiple.,1.0,2022-01-13 20:07:02,0.0,,6,,0.0,,,51.0,1.0,win,90.0,,,,2022-01-13 20:07:06,1.0,8.0,1,1.0,0.0
37,2022-01-13 20:06:53,1,56.0,1.0,easy,1,10,10,8.0,2022-01-13 20:06:58,2.0,1.0,0,181.0,,,,,2022-01-13 20:07:06,0.0,,8,,0.0,,,51.0,1.0,win,90.0,,,,2022-01-13 20:07:06,1.0,8.0,1,1.0,0.0
38,2022-01-13 20:08:57,1,57.0,2.0,medium,1,100,100,21.0,2022-01-13 20:09:02,4.0,3.0,0,182.0,4.0,even_odd,Nice try!  Hint: 1 of its digits is a even number.,1.0,2022-01-13 20:09:06,0.0,,1,,0.0,,,52.0,1.0,win,40.0,improvement,2.0,,2022-01-13 20:09:53,6.25,51.0,1,1.0,0.0
38,2022-01-13 20:08:57,1,57.0,2.0,medium,1,100,100,21.0,2022-01-13 20:09:02,4.0,3.0,0,183.0,2.0,multiple,Nice try!  Hint: 21 is a multiple.,2.0,2022-01-13 20:09:14,0.0,1.0,10,good,0.0,,,52.0,1.0,win,40.0,improvement,2.0,,2022-01-13 20:09:53,6.25,51.0,1,1.0,0.0
38,2022-01-13 20:08:57,1,57.0,2.0,medium,1,100,100,21.0,2022-01-13 20:09:02,4.0,3.0,0,184.0,2.0,multiple,Nice try!  Hint: 105 is a multiple.,3.0,2022-01-13 20:09:39,0.0,0.5,63,bad,0.0,,,52.0,1.0,win,40.0,improvement,2.0,,2022-01-13 20:09:53,6.25,51.0,1,1.0,0.0
38,2022-01-13 20:08:57,1,57.0,2.0,medium,1,100,100,21.0,2022-01-13 20:09:02,4.0,3.0,0,185.0,,,,,2022-01-13 20:09:53,0.0,0.5,21,,0.0,,,52.0,1.0,win,40.0,improvement,2.0,,2022-01-13 20:09:53,6.25,51.0,1,1.0,0.0
39,2022-01-13 21:49:38,2,58.0,2.0,medium,1,100,100,32.0,2022-01-13 21:49:46,4.0,3.0,0,186.0,1.0,factor,Nice try!  Hint: It is divisible by 8.,1.0,2022-01-13 21:49:50,0.0,,25,,0.0,,,53.0,1.0,win,40.0,,,,2022-01-13 21:50:12,2.5,26.0,1,1.0,1.0
39,2022-01-13 21:49:38,2,58.0,2.0,medium,1,100,100,32.0,2022-01-13 21:49:46,4.0,3.0,0,187.0,2.0,multiple,Nice try!  Hint: 32 is a multiple.,2.0,2022-01-13 21:49:55,0.0,1.0,64,good,0.0,,,53.0,1.0,win,40.0,,,,2022-01-13 21:50:12,2.5,26.0,1,1.0,1.0
39,2022-01-13 21:49:38,2,58.0,2.0,medium,1,100,100,32.0,2022-01-13 21:49:46,4.0,3.0,0,188.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 5.,3.0,2022-01-13 21:50:05,0.0,1.0,16,good,0.0,,,53.0,1.0,win,40.0,,,,2022-01-13 21:50:12,2.5,26.0,1,1.0,1.0
39,2022-01-13 21:49:38,2,58.0,2.0,medium,1,100,100,32.0,2022-01-13 21:49:46,4.0,3.0,0,189.0,,,,,2022-01-13 21:50:12,0.0,1.0,32,,0.0,,,53.0,1.0,win,40.0,,,,2022-01-13 21:50:12,2.5,26.0,1,1.0,1.0
39,2022-01-13 21:49:38,2,59.0,2.0,medium,1,100,100,6.0,2022-01-13 21:50:17,3.0,2.0,0,190.0,1.0,factor,Nice try!  Hint: It is divisible by 3.,1.0,2022-01-13 21:50:24,0.0,1.0,10,,0.0,,,54.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 21:50:38,1.33333,21.0,1,1.0,0.0
39,2022-01-13 21:49:38,2,59.0,2.0,medium,1,100,100,6.0,2022-01-13 21:50:17,3.0,2.0,0,191.0,2.0,multiple,Nice try!  Hint: 6 is a multiple.,2.0,2022-01-13 21:50:30,0.0,1.0,60,good,0.0,,,54.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 21:50:38,1.33333,21.0,1,1.0,0.0
39,2022-01-13 21:49:38,2,59.0,2.0,medium,1,100,100,6.0,2022-01-13 21:50:17,3.0,2.0,0,192.0,,,,,2022-01-13 21:50:38,0.0,1.0,6,,0.0,,,54.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 21:50:38,1.33333,21.0,1,1.0,0.0
40,2022-01-13 22:07:35,2,60.0,2.0,medium,1,100,100,63.0,2022-01-13 22:07:43,3.0,2.0,0,193.0,6.0,perfect_cube,Nice try!  Hint: None of its digits are perfect cubes.,1.0,2022-01-13 22:07:49,0.0,,60,,0.0,,,55.0,1.0,win,60.0,,,,2022-01-13 22:09:00,6.16667,77.0,1,1.0,1.0
40,2022-01-13 22:07:35,2,60.0,2.0,medium,1,100,100,63.0,2022-01-13 22:07:43,3.0,2.0,0,194.0,2.0,multiple,Nice try!  Hint: 252 is a multiple.,2.0,2022-01-13 22:08:23,0.0,1.0,25,good,0.0,,,55.0,1.0,win,60.0,,,,2022-01-13 22:09:00,6.16667,77.0,1,1.0,1.0
40,2022-01-13 22:07:35,2,60.0,2.0,medium,1,100,100,63.0,2022-01-13 22:07:43,3.0,2.0,0,195.0,,,,,2022-01-13 22:09:00,0.0,1.0,63,,0.0,,,55.0,1.0,win,60.0,,,,2022-01-13 22:09:00,6.16667,77.0,1,1.0,1.0
40,2022-01-13 22:07:35,2,61.0,2.0,medium,1,100,100,76.0,2022-01-13 22:09:03,4.0,3.0,0,196.0,2.0,multiple,Nice try!  Hint: 228 is a multiple.,1.0,2022-01-13 22:09:11,0.0,1.0,36,,0.0,,,56.0,1.0,win,40.0,recommendation,,level of difficulty,2022-01-13 22:10:28,4.875,85.0,1,1.0,0.0
40,2022-01-13 22:07:35,2,61.0,2.0,medium,1,100,100,76.0,2022-01-13 22:09:03,4.0,3.0,0,197.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 13.,2.0,2022-01-13 22:09:21,0.0,1.0,57,good,0.0,,,56.0,1.0,win,40.0,recommendation,,level of difficulty,2022-01-13 22:10:28,4.875,85.0,1,1.0,0.0
40,2022-01-13 22:07:35,2,61.0,2.0,medium,1,100,100,76.0,2022-01-13 22:09:03,4.0,3.0,0,198.0,1.0,factor,Nice try!  Hint: It has 6 factor(s).,3.0,2022-01-13 22:10:00,0.0,1.0,67,good,0.0,,,56.0,1.0,win,40.0,recommendation,,level of difficulty,2022-01-13 22:10:28,4.875,85.0,1,1.0,0.0
40,2022-01-13 22:07:35,2,61.0,2.0,medium,1,100,100,76.0,2022-01-13 22:09:03,4.0,3.0,0,199.0,,,,,2022-01-13 22:10:28,0.0,1.0,76,,0.0,,,56.0,1.0,win,40.0,recommendation,,level of difficulty,2022-01-13 22:10:28,4.875,85.0,1,1.0,0.0
41,2022-01-13 22:16:25,2,62.0,1.0,easy,1,10,10,9.0,2022-01-13 22:16:33,3.0,2.0,0,200.0,1.0,factor,Nice try!  Hint: It is divisible by 3.,1.0,2022-01-13 22:16:37,0.0,,7,,0.0,,,57.0,1.0,win,80.0,,,,2022-01-13 22:16:49,1.75,16.0,1,1.0,1.0
41,2022-01-13 22:16:25,2,62.0,1.0,easy,1,10,10,9.0,2022-01-13 22:16:33,3.0,2.0,0,201.0,3.0,prime,Nice try!  Hint: It has 1 prime factor(s).,2.0,2022-01-13 22:16:42,0.0,1.0,6,good,0.0,,,57.0,1.0,win,80.0,,,,2022-01-13 22:16:49,1.75,16.0,1,1.0,1.0
41,2022-01-13 22:16:25,2,62.0,1.0,easy,1,10,10,9.0,2022-01-13 22:16:33,3.0,2.0,0,202.0,,,,,2022-01-13 22:16:49,0.0,1.0,9,,0.0,,,57.0,1.0,win,80.0,,,,2022-01-13 22:16:49,1.75,16.0,1,1.0,1.0
41,2022-01-13 22:16:25,2,63.0,1.0,easy,1,10,10,6.0,2022-01-13 22:16:53,2.0,1.0,0,203.0,1.0,factor,Nice try!  Hint: It has 4 factor(s).,1.0,2022-01-13 22:16:57,0.0,1.0,4,,0.0,,,58.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 22:17:04,1.75,11.0,1,1.0,0.0
41,2022-01-13 22:16:25,2,63.0,1.0,easy,1,10,10,6.0,2022-01-13 22:16:53,2.0,1.0,0,204.0,,,,,2022-01-13 22:17:04,0.0,1.0,6,,0.0,,,58.0,1.0,win,90.0,recommendation,,level of difficulty,2022-01-13 22:17:04,1.75,11.0,1,1.0,0.0
42,2022-01-13 22:28:08,3,64.0,2.0,medium,1,100,100,22.0,2022-01-13 22:28:13,4.0,3.0,0,205.0,6.0,perfect_cube,Nice try!  Hint: None of its digits are perfect cubes.,1.0,2022-01-13 22:28:17,0.0,,7,,0.0,,,59.0,1.0,win,40.0,,,,2022-01-13 22:28:40,2.5,27.0,1,1.0,1.0
42,2022-01-13 22:28:08,3,64.0,2.0,medium,1,100,100,22.0,2022-01-13 22:28:13,4.0,3.0,0,206.0,2.0,multiple,Nice try!  Hint: 110 is a multiple.,2.0,2022-01-13 22:28:27,0.0,1.0,24,good,0.0,,,59.0,1.0,win,40.0,,,,2022-01-13 22:28:40,2.5,27.0,1,1.0,1.0
42,2022-01-13 22:28:08,3,64.0,2.0,medium,1,100,100,22.0,2022-01-13 22:28:13,4.0,3.0,0,207.0,2.0,multiple,Nice try!  Hint: 44 is a multiple.,3.0,2022-01-13 22:28:34,0.0,1.0,55,good,0.0,,,59.0,1.0,win,40.0,,,,2022-01-13 22:28:40,2.5,27.0,1,1.0,1.0
42,2022-01-13 22:28:08,3,64.0,2.0,medium,1,100,100,22.0,2022-01-13 22:28:13,4.0,3.0,0,208.0,,,,,2022-01-13 22:28:40,0.0,1.0,22,,0.0,,,59.0,1.0,win,40.0,,,,2022-01-13 22:28:40,2.5,27.0,1,1.0,1.0
42,2022-01-13 22:28:08,3,65.0,2.0,medium,1,100,100,66.0,2022-01-13 22:28:44,2.0,1.0,0,209.0,1.0,factor,Nice try!  Hint: It is divisible by 11.,1.0,2022-01-13 22:28:49,0.0,1.0,50,,0.0,,,60.0,1.0,win,80.0,recommendation,,level of difficulty,2022-01-13 22:28:55,1.2,11.0,1,1.0,1.0
42,2022-01-13 22:28:08,3,65.0,2.0,medium,1,100,100,66.0,2022-01-13 22:28:44,2.0,1.0,0,210.0,,,,,2022-01-13 22:28:55,0.0,1.0,66,,0.0,,,60.0,1.0,win,80.0,recommendation,,level of difficulty,2022-01-13 22:28:55,1.2,11.0,1,1.0,1.0
42,2022-01-13 22:28:08,3,66.0,3.0,hard,1,1000,1000,515.0,2022-01-13 22:29:01,4.0,3.0,0,211.0,1.0,factor,Nice try!  Hint: It has 4 factor(s).,1.0,2022-01-13 22:29:06,0.0,1.0,600,,0.0,,,61.0,1.0,win,25.0,recommendation,,target score,2022-01-13 22:31:55,22.2,174.0,1,1.0,0.0
42,2022-01-13 22:28:08,3,66.0,3.0,hard,1,1000,1000,515.0,2022-01-13 22:29:01,4.0,3.0,0,212.0,5.0,perfect_square,Nice try!  Hint: 1 of its digits is a perfect square.,2.0,2022-01-13 22:29:17,0.0,1.0,91,good,0.0,,,61.0,1.0,win,25.0,recommendation,,target score,2022-01-13 22:31:55,22.2,174.0,1,1.0,0.0
42,2022-01-13 22:28:08,3,66.0,3.0,hard,1,1000,1000,515.0,2022-01-13 22:29:01,4.0,3.0,0,213.0,2.0,multiple,Nice try!  Hint: 2060 is a multiple.,3.0,2022-01-13 22:31:08,0.0,1.0,34,good,0.0,,,61.0,1.0,win,25.0,recommendation,,target score,2022-01-13 22:31:55,22.2,174.0,1,1.0,0.0
42,2022-01-13 22:28:08,3,66.0,3.0,hard,1,1000,1000,515.0,2022-01-13 22:29:01,4.0,3.0,0,214.0,,,,,2022-01-13 22:31:54,0.0,1.0,515,,0.0,,,61.0,1.0,win,25.0,recommendation,,target score,2022-01-13 22:31:55,22.2,174.0,1,1.0,0.0
43,2022-01-13 22:42:37,3,67.0,2.0,medium,1,100,100,16.0,2022-01-13 22:42:44,4.0,3.0,0,215.0,5.0,perfect_square,Nice try!  Hint: It is a perfect square.,1.0,2022-01-13 22:42:48,0.0,,12,,0.0,,,62.0,1.0,win,40.0,,,,2022-01-13 22:43:06,1.75,22.0,1,1.0,1.0
43,2022-01-13 22:42:37,3,67.0,2.0,medium,1,100,100,16.0,2022-01-13 22:42:44,4.0,3.0,0,216.0,2.0,multiple,Nice try!  Hint: 64 is a multiple.,2.0,2022-01-13 22:42:53,0.0,1.0,100,good,0.0,,,62.0,1.0,win,40.0,,,,2022-01-13 22:43:06,1.75,22.0,1,1.0,1.0
43,2022-01-13 22:42:37,3,67.0,2.0,medium,1,100,100,16.0,2022-01-13 22:42:44,4.0,3.0,0,217.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 7.,3.0,2022-01-13 22:42:59,0.0,1.0,64,good,0.0,,,62.0,1.0,win,40.0,,,,2022-01-13 22:43:06,1.75,22.0,1,1.0,1.0
43,2022-01-13 22:42:37,3,67.0,2.0,medium,1,100,100,16.0,2022-01-13 22:42:44,4.0,3.0,0,218.0,,,,,2022-01-13 22:43:06,0.0,1.0,16,,0.0,,,62.0,1.0,win,40.0,,,,2022-01-13 22:43:06,1.75,22.0,1,1.0,1.0
43,2022-01-13 22:42:37,3,68.0,2.0,medium,1,100,100,39.0,2022-01-13 22:43:09,3.0,2.0,0,219.0,6.0,perfect_cube,Nice try!  Hint: None of its digits are perfect cubes.,1.0,2022-01-13 22:43:16,0.0,1.0,40,,0.0,,,63.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 22:43:40,1.85714,31.000000000000004,1,1.0,1.0
43,2022-01-13 22:42:37,3,68.0,2.0,medium,1,100,100,39.0,2022-01-13 22:43:09,3.0,2.0,0,220.0,2.0,multiple,Nice try!  Hint: 117 is a multiple.,2.0,2022-01-13 22:43:27,0.0,1.0,32,good,0.0,,,63.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 22:43:40,1.85714,31.000000000000004,1,1.0,1.0
43,2022-01-13 22:42:37,3,68.0,2.0,medium,1,100,100,39.0,2022-01-13 22:43:09,3.0,2.0,0,221.0,,,,,2022-01-13 22:43:40,0.0,1.0,39,,0.0,,,63.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-13 22:43:40,1.85714,31.000000000000004,1,1.0,1.0
43,2022-01-13 22:42:37,3,69.0,3.0,hard,1,1000,1000,229.0,2022-01-13 22:43:48,4.0,3.0,0,222.0,3.0,prime,Nice try!  Hint: It is a prime number.,1.0,2022-01-13 22:43:53,0.0,1.0,400,,0.0,,,64.0,1.0,win,25.0,recommendation,,level of difficulty,2022-01-13 22:44:50,6.8,62.00000000000001,1,1.0,0.0
43,2022-01-13 22:42:37,3,69.0,3.0,hard,1,1000,1000,229.0,2022-01-13 22:43:48,4.0,3.0,0,223.0,3.0,prime,Nice try!  Hint: 2 of its digits are prime numbers.,2.0,2022-01-13 22:44:03,0.0,1.0,113,good,0.0,,,64.0,1.0,win,25.0,recommendation,,level of difficulty,2022-01-13 22:44:50,6.8,62.00000000000001,1,1.0,0.0
